URL,Description,character_count,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/1280-massachusetts-ave-boston-ma-02125-urgfzr/u2/pad,"Make this charming apartment your new home! Second floor 3 bedrooms, can be used as 4 bedroom if willing to give up dining room. Sunny living room. Large eat in kitchen with plenty of cabinet space, pantry, dishwasher, built-in microwave and island table. Beautiful bathroom! Plenty of closet space. Front and back porches with nice views. In unit laundry Convenient location: bus stop in front of the house takes you to JFK/UMASS station in 5 minutes. Walking distance to South Bay Plaza (Target, Stop n shop, Marshalls, Panera Bread and more!). Easy access to I-93 and Mass Pike. Around the corner form the Polish Triangle area! This is a MUST SEE",,"$3,000 ",3,1,
https://www.hotpads.com/10-grimes-st-boston-ma-02127-1j4r0b5/1/pad,"Address: 1 Grimes St., #1, Boston, MA 02127 Available 6/1/2023!! Half Broker Fee Paid for by the Owner!! Only First Month's Rent and Security Deposit due upfront before move-in!! Great location, and fantastic layout. Won't last... Reach out for a tour!! (Video Tour Available as well) If this isn't exactly what you're looking for, reach out anyways!! I've got access to hundreds of other available spaces in and around the Boston/Somerville/Cambridge areas with the same move-in date!! I look forward to hearing from you soon...",,"$2,700 ",1,1,
https://www.hotpads.com/6-hancock-pl-cambridge-ma-02139-skjmjx/2/pad,"Charming FURNISHED one bedroom condo located in the heart of Cambridge. 8 min walk to Harvard university, 9 min to the T, and less than a mile to MIT. The interior features high ceilings, hardwood flooring, recessed living room lighting, and large Italian shower. The modern eat-in kitchen includes butcher block counters with chic + sophisticated subway tile backsplash. Exclusive use of petite screened porch. The laundry is available to the tenant for free as well as a safe area to park bikes. Flexible lease terms No Broker fees All utilities included (internet, electricity, heat, hot water)",,"$3,300 ",1,1,500
https://www.hotpads.com/86-buckingham-st-cambridge-ma-02138-skfkru/4/pad,"Lovely naturally bright south facing condominium overlooking perfectly manicured garden. Secluded and with a private entrance in the back of the building. Very spacious with a living room and dining room, bedrooms are very spacious as well. Beautiful hardwood floors throughout. Galley kitchen with stainless appliances. Minutes to Harvard Square. Radcliffe quad. Redline MBTA More info coming",,"$4,600 ",3,1,1250
https://www.hotpads.com/583-e-5th-st-south-boston-ma-02127-1mbxpn6/pad,"Utilities included in the rent! Spacious 4 bedroom house with 2.5 bathrooms in ideal location on the east side of Southie. Renovated eat-in kitchen with stainless appliances, white cabinetry and granite countertops. Direct access from the kitchen to private outdoor space. The first floor is completed with a half bathroom and large living room. The second floor has two good sized bedrooms and a newly renovated full bathroom with washer/dryer. The third floor has two more bedrooms and a second renovated full bathroom. Entire home is being painted and the carpet will be replaced with hardwood floors. The first floor features original wide plank flooring. Easy walk to E. Broadway shops, restaurants and public transportation.",,"$5,500 ",4,2.5,1989
https://www.hotpads.com/101-cedar-st-roxbury-ma-02119-1j4pe34/3/pad,"Capture The Charm, Love The Space, Live The Location Welcome to 101 Cedar St Unit 3! This incredible 1-bedroom, 1-bathroom condo offers a unique and inviting living experience, just a few minutes away from the Longwood Medical Area and South End, specifically Columbus Ave to Cedar. Prepare to be amazed as you step into this penthouse unit. The top-floor location gives the impression of living in a stylish brick-and-beam loft in Manhattan. The completely open floor plan creates a spacious and versatile living space, perfect for hosting the ultimate dinner party or simply enjoying a cozy evening at home. Natural light floods the condo from every angle, creating a warm and inviting atmosphere. The abundant windows allow you to enjoy panoramic views of the surrounding area while infusing the space with a bright and airy feel. Convenience is key, and this unit offers an in-unit washer/dryer and additional storage, eliminating the need to leave home for daily chores. If you need to commute, the Orange Line (Roxbury Crossing) T-Station is within a short distance, providing quick and easy access to downtown and beyond. Enjoy the benefits of urban living without sacrificing accessibility. Pets are negotiable, allowing you the opportunity to share this wonderful space with your furry companions. Don't miss out on the chance to call this unique and conveniently located condo your new home. Contact us today to schedule a showing and experience the charm and convenience of 101 Cedar St Unit 3.",,"$2,700 ",1,1,1160
https://www.hotpads.com/87-glen-ave-newton-ma-02459-uuzxev/1/pad,"1 garage parking, 2 driveway spots walk in closet new windows hardwood floors fireplace lots of windows dishwasher & laundry in basement is free cat ok, maybe a small dog 1st & security small yard front porch owner occupied",,"$2,950 ",3,1,
https://www.hotpads.com/249-park-st-boston-ma-02124-1j4qcam/2/pad,"Heat and hot water included in the rent. Spacious 3 bed/1 bath apartment with office on the second floor of a multiunit building. Located only 5 minutes from Shawmut T stop and only a short distance to all the nice cafes and restaurants on Dorchester Ave. So close to Downtown Boston and easy to commute. Electricity is paid by the tenants. Bedrooms are very spacious and the front bedroom has an extra office. The kitchen is huge, has plenty of cabinets for storage and has space for a table. Bathroom will be renovated before the new tenants move in. Wood floors inn each room. Very high ceilings and great sunlight. September 1 move in date. No pets. One parking for extra $150/month",,"$2,800 ",3,1,1250
https://www.hotpads.com/162-pearl-st-malden-ma-02148-1j4w8yb/1/pad,Furnished,,"$3,200 ",3,1,1100
https://www.hotpads.com/8-mill-st-dorchester-ma-02122-skfdkq/1/pad,"Located in the Clam Point section of Dorchester. This 3 Bedroom Apartment features hardwood flooring, stainless steel appliances, dish washer, microwave, granite kitchen counter tops, washing machine and dryer. The bathroom features marble counter tops and flooring, nickel plated fixtures, and a Jacuzzi tub, a ceiling light. Close to beach, grocery store and shops. A+ location. Across the street from Byrne Playground. Condo Quality unit. THESE PICS ARE OF THE UPSTAIRS UNIT, BOTH UNITS ARE IDENTICAL",,"$3,000 ",3,2,1600
https://www.hotpads.com/4-taft-st-boston-ma-02125-239safs/pad,"Bright, Spacious, Student Friendly, 1300SF, 4BR/1BA steps from everything Dorchester has to offer! This unit features high ceilings, hardwoods throughout, lots of natural light and an open floor plan, a living room, four large equal bedrooms, a modern, fully applianced kitchen with granite, stainless, two-toned cabinetry, dishwasher, disposal, microwave and gas cooking, a modern bath, front-facing porch, and in-unit laundry! An absolute steal at this price! (RLNE8189161)",,"$3,200 ",4,1,1300
https://www.hotpads.com/11-15-greylock-rd-allston-ma-02134-20wjyhb/2r/pad,Awesome 2 bedroom 2 bathroom in Allston. Very close to Packard's Corner and Boston University. Available for move in on 9/1/2023. Nice wood flooring through out the apartment. Big windows for plenty of natural lighting. Open kitchen with stainless steel appliances. Washer and dryer in unit. Parking is available for rent. No broker fee. Call now! Bus: 65 Washington St @ Commonwealth Ave (0.60 mi) Bus: 64 N Beacon St @ Cambridge St (0.28 mi) Tram: B Griggs Street (0.10 mi) Bus: 501 Cambridge St @ Barrows St (0.26 mi) Rail: Framingham/Worcester Line Boston Landing (0.54 mi) Bus: 66 Harvard Ave @ Commonwealth Ave (0.19 mi) Bus: 57 Brighton Ave @ Harvard Ave (0.24 mi),,"$4,100 ",2,2,
https://www.hotpads.com/1670-commonwealth-ave-brighton-ma-02135-smq2b9/pad,#NAME?,,"$2,425 ",1,1,
https://www.hotpads.com/30-40-walbridge-st-allston-ma-02134-238jxzm/pad,"CLOSE TO Boston University Boston College Longwood Medical Area St. Elizabeth's Medical Center MBTA Station Harvard Avenue, Green line (B) AVAILABLE 8/1/2023 LOCATION Close to Packards Corner Harvard St Supermarkets restaurants cafes bakeries banks gyms pharmacies APARTMENT FEATURES Heat and Hot Water are included in the rent Natural lights 1 Bedroom / 1 Bath 475 Square Feet Updated Eat in Kitchen Renovated Bathroom High Ceiling Hardwood Floor throughout Laundry is in the building",,"$2,550 ",1,1,475
https://www.hotpads.com/10-garden-court-st-boston-ma-02113-1q346wb/3/pad,"$2500! Available SEPTEMBER 1! North End Boston one bedroom features hardwood floors, kitchen with stainless steel appliances, full sized bedroom, AC and laundry in the building! INSTAGRAM: MARIOFIUMEREALESTATE CONTACT: Mario Fiume Anzalone Realty 383 Hanover Street Boston, MA 02113 781_727_9802",,"$2,500 ",1,1,9999
https://www.hotpads.com/16-e-cottage-st-boston-ma-02125-1mbxkc6/3/pad,":: AVAILABLE NOW ::Beautiful two bedroom, one bathroom penthouse with one parking space included. Located on the top floor of a three family home completely renovated in 2017, this unit features amazing natural light with three exposures of windows and a skylight in the living area. Refinished hardwood floors throughout, a beautiful open kitchen with adjacent dining area, Carrera marble backsplash, great cabinet space, gas cooking with vent hood, and large island with space for seating. Two good sized bedrooms, the larger of the two has excellent closet space, fits a king bed and a desk. Beautiful bathroom with full sized washer and dryer. Private deck off of the kitchen, central air and heat, large, secure storage room in the basement, additional private attic storage is included. Convenient to Uphams Corner Commuter Rail and the many retail/dining options of South Bay, including Target, Starbucks, Total Wine, Stop and Shop, Home Depot, Best Buy, Nike, Ulta Beauty + AMC Movie Theater.",,"$3,300 ",2,1,1317
https://www.hotpads.com/revere-ma-02151-238shy0/pad,2nd Floor 2 Bed For Rent in Revere Washer and Dryer In Unit Street Parking Pets Negotiable Gas Heating,,"$2,650 ",2,1,
https://www.hotpads.com/181-washington-st-brighton-ma-02135-1vkvyew/309/pad,"Attention all Boston residents! Are you looking for a cozy and convenient place to call home? Look no further! The Stratus in Brighton is proud to offer a spacious and stylish 1-bedroom rental unit. With its prime location, this rental unit is just minutes away from all the excitement that Brighton has to offer. From local shops and restaurants to the picturesque parks and green spaces, you'll never run out of things to do. Inside, you'll be greeted with a bright and airy living space, complete with floor-to-ceiling windows that let in plenty of natural light. The well-equipped kitchen features stainless steel appliances, ample counter space and a convenient breakfast bar. The bedroom is spacious and comfortable, with a large closet for all your storage needs. And the bathroom is both stylish and functional, with a modern sink and vanity. Other highlights include convenient in-unit laundry, central air conditioning, and access to the building's fantastic amenities. These amenities include a fitness center, resident lounge, and outdoor patio area - perfect for relaxing after a long day. So why wait? Come make The Stratus in Brighton your new home today! Contact us now to schedule a viewing and see for yourself why this rental is the perfect fit for you.",,"$3,100 ",1,1,694
https://www.hotpads.com/38-belmont-st-charlestown-ma-02129-utdvkf/3/pad,"Located on convenient Belmont Street, close to all that Charlestown has to offer, this beautifully appointed 2 bed/1 bath penthouse level unit, floor through layout with windows on all 4 sides, is complete with parking & private outdoor space! Enter the unit to find your own private entryway. Head upstairs to the spacious open concept living room with windows galore for tremendous natural light with water views & hardwood floors throughout. Living room boasts soaring ceilings, gas fireplace & crown molding, open to tasteful kitchen featuring granite counter tops, breakfast bar, and ample cabinet space. Master bedroom accommodates a king size bed and 2nd bedroom comfortably fits a queen. Both the master bedroom & guest bedroom have generous double door closets. Central air, private back deck with partial water views and a deeded parking space complete this unit! Entire unit just painted!",,"$3,800 ",2,1,950
https://www.hotpads.com/1-burrill-ter-winthrop-ma-02152-1j4xk4n/pad,"Adorable beach town Colonial rental, in the heart of charming Winthrop. This colonial features a formal dining room with charming built in China cabinet, dentil crown molding on the first floor living area and hardwood floors throughout. The kitchen was updated a few years ago. It has granite, stainless steal appliances, dishwasher, huge pantry and a garbage disposal. Off of the kitchen sits a bath. The second floor has 2 of the bedrooms, a lovely linen closet and the second bathroom. The third floor has a spacious attic bedroom with skylights and a small closet. This detached single family has two tandem off street parking spots, oil for heat and is cat friendly.",,"$3,275 ",3,2,1302
https://www.hotpads.com/32-mason-ter-brookline-ma-02446-1j569fx/pad,"Laundry in unit. 3000 sq.ft. Pet friendly. Parking for rent, 2 spaces available. Students Welcome. (RLNE8164791)",,"$7,500 ",5,3.5,
https://www.hotpads.com/15-whites-ave-watertown-ma-02472-1j587bb/23/pad,"-Hardwood Floor -Professionally Managed -Renovated Bath -Upgraded Kitchen -Walking distance to T -Walking distance to restaurants, supermarket and gym Also available for 9/1 move in Comm. Ave. Associates",,"$2,500 ",1,1,
https://www.hotpads.com/628-cambridge-st-allston-ma-02134-sstb68/2bb/pad,"1400sq ft 4 bedroom apartment in Allston near multiple bus stops. UNit features central air, hardwood floors, eat-in kitchen with dishwasher/disposal, laundry in unit, and parking available for rent. No Pets Allowed (RLNE8181242)",,"$5,200 ",4,2,
https://www.hotpads.com/61-63-surrey-st-brighton-ma-02135-1phrsmf/b/pad,"Contact EDGE for more information on this listing and hundreds of others! See why more people are choosing the highest and most-reviewed real estate firm in Massachusetts. Brokerage fee applies. EDGE Realty Advisors is not liable for any errors, omissions, or changes to terms and conditions of this rental.",,"$1,900 ",2,1,
https://www.hotpads.com/9-mckone-st-dorchester-ma-02122-snud8f/3/pad,"Beautiful 2.5 Bedroom 3rd Floor Unit In Highly Sought After Neponset Location Near Adams Village. Kitchen Has Plenty Of Counter Top Space, Stainless Steel Appliances (Stove/Refrigerator/Microwave/Dishwasher), And In Unit Landry Hook-Up. Tiled Bath With Modern Vanity. 2 Large Bedrooms Plus A Bonus Room, Which Would Be Great For An Office! Hardwood Floors Throughout. Private Front And Rear Decks. Only Yards Away From Playground. Close Proximity To Transit, Highway Access, Area Shops And Much More, A Must See!! First, last and realtor's fee of one months rent is due from tenant upon lease signing.",,"$2,700 ",2,1,1000
https://www.hotpads.com/61-glenwood-rd-somerville-ma-02145-1j4w4f4/pad-for-sublet,This is a Boston Apartment located at 61 Glenwood Road Somerville. The property features a 4 BR rental unit available starting at $1500. Contact us for a showing.,,"$6,000 ",4,1,168
https://www.hotpads.com/59-algonquin-rd-chestnut-hill-ma-02467-skga2c/59/pad,,,"$4,800 ",4,2,2000
https://www.hotpads.com/4-kilsyth-ter-brighton-ma-02135-swn63s/22/pad,"Spacious one bedroom on the second floor of a professionally managed Brighton condo building, just steps away from the Brookline line and the C/D trains, available September 1st! This beautiful unit features a recently renovated kitchen with granite couters+stainless steel appliances, and a large open living space with enough room for both a dining area and home office. Additional features include hardwood floors, high ceilings and a large bedroom with plenty of closet/storage space. Laundry is available on the premises and small pets will be considered. Rent includes heat, hot water AND ONE OFF STREET PARKING SPACE!",,"$2,450 ",1,1,625
https://www.hotpads.com/239-walnut-st-brookline-ma-02445-skjax3/2/pad,"This unit is located in the Pill Hill Historic District of Brookline Village. It is a beautifully updated 3 bed/2.5 bath home. It was gut renovated in 2013 and will have a full refresh prior to this rental with all new paint, refinished floors, all NEW appliances and window coverings. The attached floor plans show you this original 1836 old world charm with its modern amenities of today. Unit has a large deck to relax, eat, drink and grill. All 3 bedrooms and the laundry room are located on the 2nd floor. Additional finished room and large storage areas are via a separate entrance. Private front door area and driveway for four off street parking. Truly a commuter's dream! This home is just minutes to the T, the Lincoln School, Brookline High School, Longwood Medical Area and all that Brookline has to offer. Other reasons to make this unit your home are the beautifully manicured front yard, a large sand box in which to play and the proximity to local parks, shops & restaurants.",,"$7,250 ",3,2.5,2167
https://www.hotpads.com/188-saint-botolph-st-boston-ma-02115-wdnpqp/pad,"Beautiful Apartment, Fully Remolded Renovated, Large floor plan, Exposed Brick, Lot of closet space, Hardwood Floors, New Kitchen, Tile Bath, Very Clean",,"$2,200 ",1,1,650
https://www.hotpads.com/34-channing-st-newton-ma-02458-skerjc/3/pad,"Spacious 4 bed 2 bath duplex apartment ideally located in Newton Corner with updated kitchen! Newer stainless steel appliances: range, microwave, dishwasher, as well as new granite countertops & cabinets. High ceilings, nice hardwood floors, eat-in kitchen with garbage disposal. Washer & dryer are in the unit on the main level. Extra Kitchenette on upper floor, convenient for a large family or working/school roommates. Various convenient commuting options: Quick access to Mass Pike off of Exit 127. Express Bus to Downtown Boston. Or, Commuter Rail (MBTA Purple Line) is only minutes away. * Main floor has 3 bedrooms, full bathroom, and newly renovated kitchen. * Upper floor has 1 bedrooms plus a bonus room, full bathroom, and newly renovated kitchenette. 2 off street parking spaces included.",,"$4,200 ",4,2,2200
https://www.hotpads.com/11-foster-st-boston-ma-02109-sm5qns/2/pad,"Available 9/1! Here's your chance for an affordable apartment in the Historic North End! Open concept studio right off Salem & Commercial street on a quiet, 1 way street. This unit features hardwood flooring, eat in kitchen, newer gas stove & fridge. Just steps to all of the finest dining & entertainment in Boston, and a very easy commute to West End, Financial District, Waterfront, & beyond (Haymarket Station on the Green Line, Orange Line and North Station on the Green Line, Orange Line, Commuter Rail). Rent includes gas, tenant to pay for heat (electric). No pets, no students, no exceptions. Images are from previous tenancy, apartment is being delivered unfurnished.",,"$2,000 ",Studio,1,325
https://www.hotpads.com/254-windsor-st-cambridge-ma-02139-skfksz/2s/pad,Ceramic Tiles Dishwasher Eat-in Kitchen Fireplace (Decorative) Granite Counter Tops Hardwood Floors High Ceiling Laundry in Unit Modern Kitchen Separate Kitchen Walk-In Closet Yard,,"$3,400 ",3,1,999
https://www.hotpads.com/25-fleet-st-boston-ma-02113-sm0vph/2/pad,Newly renovated 1 bed in the heart of the North End. In-unit laundry. Cat friendly.,,"$3,500 ",1,1,700
https://www.hotpads.com/27-cambria-rd-waltham-ma-02453-1qews6d/pad,"NO REALTOR FEE! Large charming 3-bedroom in Waltham/Newton line Newly renovated spacious (~1300 sq-ft) charming 3-bedroom condo. Located on the desirable and convenient Newton/Waltham line. Fresh interior paint throughout the entire home. Refinished hardwood floor throughout. Living rooms with crown moldings & French doors. Formal dining rooms with built in hutches. Full cabinet kitchen with built-in breakfast nook. Gas cooking. Private front and back entrance. Large shared backyard. Private deck overlooking the backyard. Off-street parking. Steps to vibrant Moody Street restaurants and shops, MBTA buses, parks, and commuter rail. Less than 10-minute drive to Brandeis University and Bentley University. Owner pays for water/sewer. Tenants pay gas, electricity, heat, hot water, and internet. No pets, no smoking. Available in August 2023. 12-month lease. No broker fees. No application fees. Good credit score, proof of pay-stub, and bank statement is a must. First-month rent, and security deposit of one-month rent to move in. Reference required. Pictures are taken from a similar unit in this 2-family house. Upper unit with 3 bedroom and an office is available at $3200 per month.",,"$2,900 ",3,1,1300
https://www.hotpads.com/12-woodlawn-st-boston-ma-02130-smf1fh/3/pad,"Large renovated 2nd floor condo with 2 bathrooms and back deck. Spacious 4 bedroom condo with updated bathrooms and great updated eat-in kitchen with new floors, pantry, cabinets, stainless appliances and granite counters. Original hardwood floors restored. This fantastic unit features laundry in unit, granite and stainless kitchen, gleaming hardwood floors, big bedrooms, large closets and an amazing porch. One block away from Forest Hills T stop, shops & restaurants. (RLNE8158697)",,"$3,300 ",4,2,
https://www.hotpads.com/2014-2018-commonwealth-ave-brighton-ma-02135-238vbv5/pad,Spacious 3 bedroom available in Brighton. Very close to Boston College. Available for move in on 9/1/2023. Hardwood flooring through out the apartment. Big windows for plenty of natural lighting. Heat and hot water included. Parking available for rent. Laundry in the building. Only 1/2 months broker fee. Call now! Tram: B South Street (0.08 mi) Bus: 86 Chestnut Hill Ave @ South St (0.21 mi) Bus: 65 Winship St @ Union St (0.56 mi) Bus: 501 Winship St @ Union St (0.57 mi),,"$3,750 ",3,1,
https://www.hotpads.com/547-e-7th-st-s-boston-ma-02127-239jpj7/2/pad,"Beautifully renovated 1 bed, 1 bath, all stainless steel appliances. Hardwood floors through with ceiling fans and lots of windows for natural sunlight. This apartment has a smaller extra bedroom which could be used for an office or extra storage. This unit requires good credit and proof of income. NO PETS. This one will go fast. Text or call for viewing.",,"$2,300 ",1,1,600
https://www.hotpads.com/185-e-st-south-boston-ma-02127-1t7tfeb/1/pad,,,"$7,000 ",6,2,
https://www.hotpads.com/2-elton-st-boston-ma-02125-skmbak/3/pad,"Spacious, sunny, and affordable! This condo quality four bed one bath has hardwood floors throughout, and ample sized bedrooms. All rooms can easily accommodate a queen bed, dresser and desk. Large living room flows nicely into the spacious eat-in-kitchen featuring granite countertops and stainless steel appliances. Laundry in unit and a large private deck round out this wonderful apartment. Located within a 5 min walk of two T stations, grocery store, and several restaurants, this location can't be beat!",,"$3,295 ",4,1,1300
https://www.hotpads.com/163-hancock-st-everett-ma-02149-skgseq/3/pad,"Open layout 1 Bedroom 1 Bath on the third floor of a 3 family on Hancock St in Everett. Just updated, this bright top-floor apartment offers a great open format living room and kitchen with lots of counter space and cabinets. The bedroom has two good size closets. Private deck. 1 car parking is included. No pets, No Smoking.",,"$2,200 ",1,1,900
https://www.hotpads.com/26-union-st-brighton-ma-02135-1j4tr6j/1p/pad,"Large 3 bedroom, 1 bathroom available 9/123, Unit features wood floors, modern kitchen and bath - dishwasher/disposal. Laundry available in building. (RLNE8153209)",,"$3,300 ",3,1,
https://www.hotpads.com/newtonville-ma-02460-238jdkd/pad,"A huge 35 foot long living room with tons of windows highlights this nice Bungalow style single family home. There are three bedrooms, a large open dining area with lots of natural wood work details and an ornamental fireplace. Fully applianced kitchen and gleaming hardwood floors. Lots of character here. Great for entertaining! Lower level for exercising or office. Gas heat & hot water. Garage parking and a huge back yard. Pets considered if well behaved. Property ID # 25635",,"$3,600 ",3,1,1400
https://www.hotpads.com/46-sagamore-st-dorchester-ma-02125-1j4qrv2/1/pad,"Beautiful Savin Hill Apartment with parking!!. Spacious apartment with three bedrooms and two bathrooms. Open floor plan living room leading to eat in Kitchen with stainless steel appliances/granite counters, hardwood floors throughout, gas heating ,modern finishes, lots of closet space. Driveway parking for two cars included in the rent payments. In unit washer/dryer and free internet provided also. Walking distance to the red line T, great restaurants and shopping. This is a non-smoking building. No pets please. Please note more pictures to follow.",,"$3,800 ",3,2,1400
https://www.hotpads.com/1871-beacon-st-brookline-ma-02445-skemga/3a/pad,"Huge 1 bedroom 1 bath unit in Brookline! This unit features, A/C, All Utilities Included, Cable & Internet Included, Eat-in Kitchen, Fully Furnished, Granite Counter Tops, Hardwood Floors, heat/htw inc, Laundry in Building, Microwave, near public transportaion, Near T, Refrigerator, and more! Rented short term.",,"$4,500 ",1,1,800
https://www.hotpads.com/135-walnut-st-somerville-ma-02145-tua453/2/pad,"This well-situated unit offers 4+ bedrooms, 2 bathrooms, and an office space. Inside, you'll find beautiful hardwood floors and modern appliances, making it a comfortable and stylish place to call home. Laundry facilities are conveniently available in the building. Notably, this unit comes with three parking spaces, ensuring convenience for you and your guests. Sullivan station is just minutes away, accessible by bus or a short walk. Moreover, the vibrant Assembly Row, boasting an array of restaurants, bars, and retail stores, is only a stone's throw away. For groceries, Stop and Shop is conveniently located just four blocks from the property. The location also offers easy access to both 93 South and 93 North, making commuting a breeze. Priced competitively, this unit won't stay on the market for long, so seize the opportunity while you can! Available for rent starting September 1. Cats are welcome, but please note that dogs are not allowed. Don't miss out on this fantastic living space!",,"$4,400 ",4,2,1800
https://www.hotpads.com/cambridge-ma-02139-1j4v357/1/pad,"Cozy STUDIO located in the heart of Cambridge. All the essentials provided minus an oven. There is a small kitchenette with a mini fridge, gas stove top, plentiful cabinets, and open shelving, plenty of counter space, and exposed brick. The ""sleeping area"" is elevated slightly from the rest of the apartment and is a good size, a full/queen bed and dressers will fit, and there is also a big closet. You'd have your own private entrance to the apartment as well. **There is no laundry, or oven** All utilities included No Pets! Available 9/15",,"$1,800 ",Studio,1,9999
https://www.hotpads.com/4-arizona-ter-arlington-ma-02474-tu9fns/5/pad,"East Arlington One bedroom condo - heat & hot water included! Top floor corner unit! Large deck! Modern galley kitchen with brand new fridge. Hardwood floors throughout. Modern bath. Coin op laundry on the premises. The complex has a large courtyard area and in-ground swimming pool. Parking assigned for one car. Guest parking also available. This complex abuts the bike path that runs along route 16. Close to supermarkets, Davis Sq, and Capitol Theater and all the stores and restaurants of East Arlington! Easy access to Route 93, Route 2, and route 16. 1 year lease. Last month's rent and realtor fee. Email only!!",,"$2,000 ",1,1,664
https://www.hotpads.com/146-bell-rock-st-everett-ma-02149-1j4wpfp/pad,SHORT TERM RENTAL 6-8 MONTH LEASE SINGLE FAMILY HOME FOR RENT 3 BEDROOMS 1 1/2 BATHS OPEN CONCEPT LIVING ROOM DINING ROOM AND KITCHEN HARDWOOD FLOORS - TILE EIK LARGE ENCLOSED BACK PORCH /3 SEASON 3 BEDROOMS AND FULL BATH ON 2ND FLOOR LARGE FENCED IN BACK YARD PET FRIENDLY MINUTES TO MADELINE ENGLISH SCHOOL WALK OR BUS TO T MALDEN OR MEDFORD ORANGE LINE TO VIEW CONTACT LOUANNE,,"$2,800 ",3,1.5,1134
https://www.hotpads.com/195-hampshire-st-cambridge-ma-02139-us7hd6/3a/pad,"Convenient 1-2 bedroom apartment in the heart of Inman Square or use it as a 1 bedroom plus office. Central Square, Kendall or Harvard Squares under a mile away with major bus routes. Pet friendly Coin-Op Laundry in Basement Close to restaurants, bars and other urban amenities. Will not last!",,"$2,500 ",Studio,1,
https://www.hotpads.com/111a-park-dr-boston-ma-02215-1zxscsn/15cp/pad,"Available OCTOBER 15TH Renovations to begin 9/1/23. This is a beautiful Renovated 1 Bedroom 1 Bathroom apartment located right on Park Drive. in the Fenway area. This unit features: - Brand New Renovated Kitchen with quartz counter tops - Renovated Bathroom with walk in shower - Laundry in unit - Spacious Living area - Plenty of Storage in-unit - 24 hour emergency maintenance - Near lots of restaurants and shops. - And Much More PRIME Fenway LOCATION CLOSE TO STAR MARKET, WHOLE FOODS and GREEN LINE T STOP CALL/TEXT ANYTIME FOR SHOWINGS Please Contact Mirlanda at Concept Properties for more information!",,"$3,050 ",1,1,736
https://www.hotpads.com/16-18-seafoam-ave-winthrop-ma-02152-1pzddjy/3/pad,Renovated 2 bedroom (with a bonus room) unit is available now. Enjoy this small town living with the beach at the end of the street and a number of great restaurants just down the street in both directions. A bus stop located right around the corner makes this home great for a commute to Boston. Another great option is a seasonal town Ferry.,,"$2,800 ",3,1,1600
https://www.hotpads.com/29-ellington-rd-somerville-ma-02144-usxgqg/2/pad,Beautifully renovated 2BR/1BA in Somerville! Available 9/1/2023 Easy access to T/public transportation - steps to 90 Highland Ave. Walking distance to shopping and restaurants. Closest train = Davis Square Features: - 2 bed/1 bath (second floor) - Hardwood floors - Eat-in kitchen - Separate living room - Backyard (shared) - Front deck and private rear deck - Coin-op laundry in basement - Parking in front of the building Inquire for more info today!,,"$3,600 ",2,1,9999
https://www.hotpads.com/33-swallow-st-boston-ma-02127-tpknad/3/pad,"Available for an immediate move-in, or for September 1st! Top floor one bedroom, one bathroom with a small attached office in South Boston's City Point. Located on a a quiet, one way street, this third floor unit has hardwood floors throughout, exposed brick, an open main living area, and laundry in the basement. Gas and electric are separate bills. Kitchen equipped with dishwasher, gas range, and large refrigerator. Some extra storage in basement. For showings, inquire directly through Zillow",,"$2,000 ",1,1,550
https://www.hotpads.com/21-gerald-rd-brighton-ma-02135-skfcvc/pad,"Single Family House on Gerald Rd, this one will not last, reach out for more information or to schedule a showing",,$11.2k,6,2.5,2100
https://www.hotpads.com/180-n-beacon-st-brighton-ma-02135-skethp/20/pad,"Available now. This is a sunny 3rd floor unit on North Beacon St in Brighton. This features beautiful hardwood floors, with an electric stove and laundry on site. There's a closet in both the living room and bedroom. There's off street parking available for a fee or on street parking available as well. With this unit the landlord pays for the heat and water bills. Sorry no pets.",,"$2,000 ",1,1,500
https://www.hotpads.com/9-spruce-pl-boston-ma-02108-1j4mu4s/6/pad,"Sunlit 1-bedroom unit ~500 sf in the heart of Beacon Hill. Best Location in the city! Easily walk 1 block to Boston Commons, 1 block to Charles St. 5 minute walk to Orange/Red/Green lines, Downtown crossing, Charles River Esplanade, Tufts Medical, MGH. 1 mile to Fenway, South Boston, Copley, TD Garden, North End! Unit will be leased with a rolling 60-day tenancy at will.",,"$2,400 ",1,1,500
https://www.hotpads.com/35-37-joseph-st-medford-ma-02155-2038mfx/2/pad,"Welcome to South Medford, where you are blocks away from Broadway in Somerville in one direction and blocks away from Tufts/Tufts fields in the other. Boston skyline views from livingroom. Literally everything one can need at your fingertips.. restaurants, shopping, schools, transportation, highways, have it all and live on a quiet residential street. Living room, 3 Bedrooms, dining area and updated kitchen all with hardwood flooring. Decorative Stone wall between living room and eating area. Enclosed front and back porches for your sitting pleasure. Laundry area in basement. Joseph Street is very wide and easily accommodates on-street permit parking. Smoking is not permitted on property. Great backyard with lots of flowers to relax in.",,"$2,850 ",3,1,1100
https://www.hotpads.com/100-river-st-cambridge-ma-02139-skk02h/2a/pad,,,"$2,450 ",1,1,
https://www.hotpads.com/1478-massachusetts-ave-arlington-ma-02476-skfx2t/5/pad,"This one bedroom apartment includes heat and hot water and one car parking. It's in a great location in the heights on Mass Ave close to the bike path, public transportation, trader joes, CVS, and more. This unit is available on September 1.",,"$1,750 ",1,1,600
