URL,Beds,Baths,Description,fee?
https://www.hotpads.com/603-concord-sq-boston-ma-02118-238z60m/300d/pad,2,2,"stunning corner unit; large 2 bedroom, 2 bath over looking fresh pond reservation with solid maple hardwood floors throughout, bright, open layouts with oversized windows, gas stove, stainless steel appliances, granite counters, in-unit washer/dryer. owner pays 50% of fee the unit has solid maple hardwood floors throughout, bright, open layouts with oversized windows, gas stove, stainless steel appliances, granite counter tops, and in-unit washer/dryer. heat, hot water, water, sewer, and gas cooking included in rent. one of a kind! steps away from alewife station, trader joe's, cvs, whole foods, starbucks, restaurants, shops, and more. amenities include media room, fitness center, bike storage and more. pet-friendly and non-smoking building. garage parking is $195 per month and outside off-street surface parking is $155 per month. move in costs: 1st month's rent and $500 security deposit with no pets, $1,000 with 1 pet and full month's rent with more than 1 pet. call or email stephen for more information stephen @benjaminapartments.com use the link below for access to one of the largest databases in boston for more great options you may like. public transportation bus: 78 concord ave opp wheeler st (0.01 mi) bus: 350 alewife (0.50 mi) bus: 83 rindge ave @ russell field (0.49 mi)",yes
https://www.hotpads.com/628-e-8th-st-south-boston-ma-02127-skgwnp/1/pad,2,1,"sunny east-side 2br available september 1st. eat in kitchen w/stainless steel and granite, hardwoods throughout, central air. private laundry and storage in the basement, and large exclusive back yard. only one other unit in the building. ideal location, steps to 7, 9, 11 buses, shopping, restaurants & beach! pets to be considered. tenant to pay fee of one month. first & security due at lease signing. tenant at will lease to be put in place with 60 day notice. photos from previous tenants.",yes
https://www.hotpads.com/103-rossmore-rd-jamaica-plain-ma-02130-tqv4g6/pad,2,1,"this is a one month rental fee apartment offered by jamaica hill realty available september 1. gracious and spacious two bedroom first floor apartment offers in-unit laundry, off street parking, private back porch and shared yard with patio and garden. cooks will enjoy the jenn-air stove, dishwasher and refrigerator. relax by the fireplace or in the back yard and patio. tandem parking spot. minutes to forest hills t station for easy commuting. enjoy the southwest corridor park, franklin park and the restaurants and local businesses the parkside and forest hills neighborhoods offer. first month's rent, one month security deposit, one month's rental fee to move in. good credit and references needed. one cat allowed.",yes
https://www.hotpads.com/101-union-st-brighton-ma-02135-skeubc/1/pad,2,1,"very close to bus stops: #57 via bu for kenmore, #65 via longwood hospitals for kenmore, # 86 via harvard business school for harvard sq., #501 and #503 for financial district/downtown. close to green line b (washington stop) and bc shuttle bus. rental fees: 2,000/month. application fee: $ 50.",yes
https://www.hotpads.com/49-lawn-st-cambridge-ma-02138-skxmrq/pad,2,1,"walk to fresh pond and bus to harvard sq. within 5 minutes. first floor of an owner occupied 2 family. kitchen has a dishwasher and gas stove. the heat is gas and the windows are newer. all floors are hardwood. the 2 bedrooms are roughly equal sized...12x10. there is a washer/dryer are in the basement for your exclusive use. storage is available. parking for 2 cars. landlord will consider one pet for outstanding tenants. available 9/15 call paula, broker.",yes
https://www.hotpads.com/914-e-broadway-south-boston-ma-02127-1xfk4dh/1a/pad,2,2,"contemporary design -open concept living! this 2 bedroom bright and sunny apartment is completely renovated. an open concept kitchen, living and dining area with sliders that open to a large north facing covered deck perfect for afternoon relaxing and alfresco dining. kitchen has white shaker cabinets with snowy quartz counters and ss bosch appliances, two tile and stone bathrooms, new windows, new electric, new plumbing, new split- minis for heating and ac, solid hardwood floors throughout, video app for front door and washer dryer. one minute to the bus stop to connect with the red line, 5-minute walk to the beach, 10-minute walk to local restaurants, new shops, and services. a 20-minute walk to castle island. less than 10 minutes to the mass pike and the expressway. easy access to logan airport. first ,last and agency fee due at signing.",yes
https://www.hotpads.com/1-5-champney-pl-boston-ma-02114-239g59x/2r/pad,1,1,cozy beacon hill 1 bedroom apartment. close to mgh and the red line. available for move in on 9/1/2023. hardwood flooring through out the apartment. big windows for plenty of natural lighting. heat and hot water included. 1 months broker fee. call now! tram: c park street (0.37 mi) bus: sl5 temple pl @ washington st (0.42 mi) bus: 501 otis st @ summer st (0.61 mi) bus: 11 chauncy st @ summer st (0.58 mi) subway: orange line downtown crossing (0.49 mi) subway: red line charles/mgh (0.21 mi) bus: 43 beacon st opp walnut st (0.23 mi) tram: b park street (0.37 mi) tram: d park street (0.37 mi) tram: e park street (0.37 mi) bus: 15 tremont st @ beacon st (0.40 mi) subway: blue line bowdoin (0.32 mi) bus: green line shuttle cambridge st @ government ctr sta (0.42 mi) bus: 354 sudbury st @ congress st - haymarket sta (0.48 mi) bus: 92 n washington st @ cooper st (0.60 mi) bus: 4 portland st @ causeway st (0.45 mi) bus: 93 n washington st @ medford st (0.63 mi) rail: haverhill line north station (0.54 mi),yes
https://www.hotpads.com/1-fayette-st-cambridge-ma-02139-sken99/2/pad,1,1,"beautiful freshly painted unit with central air and easy access to harvard sq, central sq, redline (central t. 9 minute walk), inman sq, kendall sq. gorgeous modern kitchen with stainless steel appliances, granite countertop, dining nook, very spacious living room, good size bedroom, very large private deck for you to decorate with lights, tub/shower bathroom. the laundry is in the building. blue bike and the bus stop to harvard sq, etc., is right outside! street permit parking. landlord pays for heat, hot water, water and sewer. barismo cafe is across the street so you can grab a fresh cup of coffee/latte, etc. close to wholefoods lots of great restaurants nearby. come check out this unit! first, last and 1/2 broker fee. no need to pay security deposit. no pets. no smoking",yes
https://www.hotpads.com/108-112-brainerd-rd-allston-ma-02134-239tvzm/7r/pad,1,1,cozy 1 bedroom in allston. close to boston university. available for move in on 9/1/2023. hardwood flooring through out the apartment. awesome location right off of commonwealth avenue. heat and hot water included. laundry on site. 1 months broker fee. call now! bus: 65 washington st @ corey rd (0.40 mi) tram: b griggs street (0.15 mi) bus: 501 cambridge st @ barrows st (0.48 mi) bus: 64 n beacon st @ cambridge st (0.51 mi) bus: 66 harvard st @ verndale st (0.31 mi) tram: c washington square (0.49 mi) bus: 57 brighton ave @ harvard ave (0.46 mi),yes
https://www.hotpads.com/1254-commonwealth-ave-6-allston-ma-02134-stn7p5/pad,1,1,"* broker fee applies * - available 9/1 - heat and hot water included - cat friendly, dogs negotiable - text/email if you have any questions. thanks!",yes
https://www.hotpads.com/13-n-beacon-st-allston-ma-02134-smnkb7/405r/pad,1,1,cozy 1 bedroom in allston. close to boston university and packard's corner. available for move in on 9/1/2023. hardwood flooring through out the apartment. big windows for plenty of natural lighting. heat and hot water included. one garage parking spot included. laundry in the building. 1 months broker fee. call now! bus: 501 cambridge st @ n beacon st (0.03 mi) bus: 86 market st @ centola st (0.59 mi) bus: 64 n beacon st @ cambridge st (0.00 mi) tram: b allston street (0.36 mi) rail: framingham/worcester line boston landing (0.26 mi) bus: 66 brighton ave @ cambridge st (0.08 mi) bus: 57 brighton ave @ harvard ave (0.33 mi),yes
https://www.hotpads.com/14-irving-st-boston-ma-02114-skfg48/8/pad,1,1,"*available for september 1st* don't miss this beautiful 1 bedroom apartment packed with natural light! this top floor unit faces west gives you the perfect sunset views. this unit comes fully equipped with all the essentials and city views in a quiet, professional building. the unit features: *hardwood floors *open living room *built in shelving *2 generous closets *galley kitchen with all the essential appliances *plenty of cabinet space *large bedroom with a spacious closet *radiator heating *filled with sun heat, hot water and cooking gas is included in the rent. tenant pays electricity. pets are negotiable, no undergrads, sorry! laundry is available across the street at 15 irving street (exclusive to 14 and 15 irving). 1st/last month's rent, $400 key and cleaning deposit and 1 month broker fee are required at signing. *black walls can be painted before move in. *only minutes from mgh, boston common and all the local shops/restaurants/bars, whole foods, target, starbucks, dunks, all t lines, north end, barber shops, nail salons and more!",yes
https://www.hotpads.com/1417-beacon-st-brookline-ma-02446-skpfme/1/pad,1,1,free heat and hot water. nice one bed garden level for 8/15. right in coolidge corner is this great one bed basement apartment with lots of closets. big living room and bedroom. three closets. asking one month broker fee. video available upon request. there is no parking or laundry room at the building. no dogs allowed. one cat is allowed.,yes
https://www.hotpads.com/1444-1454-commonwealth-ave-brighton-ma-02135-238njx5/35r/pad,1,1,cozy 1 bedroom apartment right on commonwealth avenue. very close to the green line and easy access to boston. available for move in on 9/1/2023. hardwood flooring through out the apartment. big windows for plenty of natural lighting. heat and hot water included. laundry in the building. virtual tour is available. 1 months broker fee. call now! bus: 65 washington st opp euston rd (0.31 mi) bus: 501 cambridge st @ saunders st (0.31 mi) tram: b warren street (0.04 mi) bus: 64 n beacon st @ cambridge st (0.41 mi) bus: 66 brighton ave @ cambridge st (0.42 mi) bus: 57 brighton ave @ harvard ave (0.55 mi),yes
https://www.hotpads.com/1448-1452-commonwealth-ave-brighton-ma-02135-239t8ft/27r/pad,1,1,cozy 1 bedroom apartment in brighton. very close to boston university. available for move in on 9/1/2023. hardwood flooring through out the apartment. big windows for plenty of natural lighting. heat and hot water included. easy access to boston via the green line. laundry in the building. virtual tour is available. 1 months broker fee. call now! bus: 65 washington st opp euston rd (0.31 mi) bus: 501 cambridge st @ saunders st (0.31 mi) tram: b warren street (0.04 mi) bus: 64 n beacon st @ cambridge st (0.41 mi) bus: 66 brighton ave @ cambridge st (0.42 mi) bus: 57 brighton ave @ harvard ave (0.55 mi),yes
https://www.hotpads.com/1626-commonwealth-ave-brighton-ma-02135-skek9y/14/pad,1,1,"only 2 months down to move in - 1/2 broker fee - available september for 2325 for a standard 12 month lease- one of the best layouts with an ideal floor plan in the brighton area in boston. large 1.5 bedroom apartment with fantastic views! in an elevator building. the porch is brick and can be used in the winter as heat and hot water are included in the rent. the kitchen is big enough to fit a table and enjoy a nice meal. within walking distance of the washington t stop and 86, 65 bus lines. to view this apartment or for any questions, please send inquires about this apartment to david bussison real estate agent at east coast realty.",yes
https://www.hotpads.com/164-n-beacon-st-brighton-ma-02135-skh9np/21/pad,1,1,pictures of a similar unit in the same building half broker fee applies (half month rent),yes
https://www.hotpads.com/172-summer-st-waltham-ma-02452-skf54m/5/pad,1,1,"very nice, spacious one bedroom apartment on the 2nd floor of a clean, well managed brick building just a few blocks from main & moody streets, commuter rail and more. wood laminate floors, updating bath and kitchen underway. heat and hw included, efficient galley kitchen. off street parking provided for one car. no pets, 12 month lease only. ssn, good credit and good landlord references required. move in costs are first and last month's rent plus 1/2 month broker fee for a total of $4812.50",yes
https://www.hotpads.com/18-high-st-everett-ma-02149-1j4wqg8/3/pad,1,1,"sharp 4 room, 1 bedroom + office on 3rd floor of well maintained home with heat and 1 parking space included. available now. $2,000 per month. requirements: - no pets - no smoking - good credit and references - first months rent, security deposit of equal amount and half month brokers fee required. thank you",yes
https://www.hotpads.com/197-lexington-st-boston-ma-02128-1j4rckw/1/pad,1,1,"welcome home! this gorgeous recently updated 1 bedroom offers an open floor plan with gleaming hardwood floors, a large bedroom and a full bathroom. newly updated kitchen offers stainless steel appliances, a dishwasher, ample countertop & cabinet space with a breakfast bar that opens to the living room. the unit has central ac, nest thermostat and a washer/dryer in the basement. the unit is perfectly situated near public transportation, restaurants, highway access & so much more. don't wait and schedule your showing today! rent fee includes: water, sewerage disposal, snow removal, laundry facilities first, last, security and broker fee required.",yes
https://www.hotpads.com/21-29-walbridge-st-allston-ma-02134-238g8yj/9a/pad,1,1,cozy 1 bedroom apartment in allston. right on the brookline border. available for move in on 9/1/2023. hardwood flooring through out the apartment. big windows for plenty of natural lighting. virtual tour is available. heat and hot water included. laundry in the building. only 1/2 months broker fee. call now! bus: 65 washington st @ corey rd (0.41 mi) tram: b griggs street (0.14 mi) bus: 501 cambridge st @ barrows st (0.46 mi) bus: 64 n beacon st @ cambridge st (0.49 mi) bus: 66 harvard st @ verndale st (0.31 mi) bus: 57 brighton ave @ harvard ave (0.45 mi) tram: c fairbanks street (0.53 mi),yes
https://www.hotpads.com/24-rand-st-revere-ma-02151-1j4x94n/2/pad,1,1,"shared 3 bed apartment in west revere, available now! the unit features in-unit washer/dryer, spacious bedroom, private deck, and central ac. shared living space, kitchen and bathroom with 2 other occupants. hardwood flooring throughout, with recessed lighting, recently renovated kitchen with stainless steel appliances. enclosed porch in the back of the unit can be used as storage or a sun room and there's plenty of outdoor space in the common backyard. parking available for an additional fee. situated in a desirable location of revere, with easy access to amenities, restaurants, and public transportation. tenants responsible for splitting the cost of heat, gas and electricity. water included. first, last, security and broker fee required",yes
https://www.hotpads.com/24-wyoming-st-boston-ma-02121-1j4px8d/r/pad,1,1,"newly remodeled, large in-law suite in single family home with private entrance - rent includes all utilities + internet. the basement level suite is completely renovated and is equipped with in-unit laundry, a fully applianced kitchen and large bedroom. there is easy access to on-street parking, nearby parks and grocery shopping. available september 1st or slightly sooner. no undergraduate students. first months rent, security deposit and broker fee required.",yes
https://www.hotpads.com/34-12-f-st-boston-ma-02127-204700d/2/pad,1,1,"available september 1st. one months broker fee applies! sunny one bedroom condo for rent. the unit offers a renovated kitchen with granite counters, maple cabinets, and stainless steel appliances with garbage disposal and dishwasher. hardwood floors throughout the living area including in-unit bosch washer/dryer and an oversized full bath. additional private storage is located in the basement along with a landscaped common patio area. pets negotiable. contact cindy with metro realty corp!",yes
https://www.hotpads.com/35-bay-state-rd-boston-ma-02215-skj7s1/1r/pad,1,1,"sunny spacious parlor level river-facing one bedroom in professionally-managed brownstone adjacent to the charles river and tucked behind kenmore square. located steps to the back bay, fenway park, restaurants and nightlife, t stations & longwood medical area. recently renovated and features beautiful hardwood floors throughout, large open living room with decorative fireplace, high ceilings with intricate moldings, wainscoting, oversized bay windows with built-in window seat and storage, king-sized bedroom with decorative fireplace and walk-in cedar closet. kitchen features carrara marble tiled floors, custom cabinets, stove, refrigerator, and built-in microwave. tiled bath with oversized tub. washer/dryer in the unit. rent includes heat, hot water & electricity. common roof deck accessed via elevator features spectacular charles river views. no pets. no smoking. graduate students or professionals only. one month broker fee. available 9/1. $2800. please email only to arrange a showing.",yes
https://www.hotpads.com/40-44-lomasney-way-boston-ma-02114-238c7b7/4r/pad,1,1,spacious 1 bedroom apartment in the historic west end. very close to north station and td garden. available for move in on 9/1/2023. hardwood flooring through out the apartment. open kitchen with stainless steel appliances. big windows for plenty of natural lighting. 1 months broker fee. call now! bus: 92 n washington st @ cooper st (0.32 mi) bus: blue line shuttle state st @ washington mall - state st sta (0.57 mi) subway: orange line north station (0.21 mi) subway: blue line bowdoin (0.30 mi) bus: 93 n washington st @ medford st (0.30 mi) tram: c government center (0.47 mi) bus: green line shuttle north station (0.20 mi) subway: red line charles/mgh (0.47 mi) bus: 354 sudbury st @ congress st - haymarket sta (0.35 mi) tram: e science park/west end (0.19 mi) bus: 4 portland st @ causeway st (0.12 mi) rail: haverhill line north station (0.12 mi),yes
https://www.hotpads.com/400-marlborough-st-boston-ma-02115-skemgu/3/pad,1,1,"available 9/1 - welcome home to this marlborough st. one bedroom home. parlor level, south facing, with high ceilings, hardwood floors, and exposed brick. open concept kitchen with breakfast bar, gas cooking, and dishwasher. common laundry in the building, hynes ""t"" stop less than 2 block away. photos from previous tenant. one month broker fee to be paid by incoming tenant.",yes
https://www.hotpads.com/403-commonwealth-ave-boston-ma-02215-skeue3/2f/pad,1,1,"august 15 or september 1 - you will know you're home when you walk into this impeccable commonwealth ave. building in the back bay. this 2nd floor, renovated one bedroom has hardwood floors throughout, a renovated kitchen with dishwasher with breakfast bar. the grand living room features a beautiful chandelier, ornamental fireplace with wood surround and built-ins. the living room and bedroom both feature stunning floor to ceiling, south facing windows with views of comm. ave and the trees. the renovated glass and tile bathroom features a large shower. laundry is located in the building and common patio is available for resident use. heat, hot water, and electricity are included in the rent. easy access to longwood medical, copley, prudential, newbury st. and everything the back bay has to offer. one month broker fee paid by tenant. null",yes
https://www.hotpads.com/471-475-commonwealth-ave-boston-ma-02215-23a3fym/pad,1,1,"spacious 1 bed / 1 bath right in the heat of kenmore square. professionally managed apartment building right on commonwealth ave. apartment comes with central a/c, dishwasher/disposal, laundry and elevators in building. hot water included in rent. 50% broker fee paid by owner! available september 1st, 2023. bus: 1 massachusetts ave @ marlborough st (0.23 mi) bus: 55 ipswich st opp lansdowne st (0.16 mi) bus: 47 brookline ave @ the fenway (0.68 mi) tram: e symphony (0.64 mi) bus: 8 brookline ave @ newbury st (0.22 mi) bus: 57 kenmore (0.12 mi) rail: framingham/worcester line lansdowne (0.35 mi) tram: c kenmore (0.09 mi) tram: b kenmore (0.09 mi)",yes
https://www.hotpads.com/495-e-7th-st-boston-ma-02127-skepc0/3/pad,1,1,"sept 1st! charming, renovated one bedroom, one bathroom apartment featuring living room, cute kitchen, hardwood floors and great deck. coin-op laundry is available in the basement. this great apartment is only minutes from downtown boston and i-93. first month, last month, one month security and a one month broker fee all due at lease signing. pet friendly too!",yes
https://www.hotpads.com/5-sherborn-ct-medford-ma-02155-skk87p/11m/pad,1,1,"1 bed in maguon sq! avail. 9/1 free heat and hot water hardwood floors, a private balcony, ceiling fans, and laundry in building! conveniently located close to bars, restaurants, markets, and local parks! great access to public transit as well. amazing value! don't miss this amazing opportunity broker fee applies upon approval availability and price subject to change.",yes
https://www.hotpads.com/527-531-beacon-st-boston-ma-02115-239g59v/12af/pad,1,1,spacious back bay 1 bedroom apartment. hardwood flooring through out the apartment. big windows for plenty of natural lighting. laundry in the building. hot water included. 1 months broker fee. call now! bus: 55 ipswich st @ boylston st (0.24 mi) bus: 1 massachusetts ave @ beacon st (0.09 mi) bus: 39 huntington ave @ belvidere st (0.56 mi) tram: e prudential (0.57 mi) bus: 57 boylston st @ massachusetts ave (0.27 mi) bus: 8 brookline ave @ newbury st (0.37 mi) rail: framingham/worcester line lansdowne (0.50 mi) tram: c hynes convention center (0.22 mi) tram: b kenmore (0.23 mi),yes
https://www.hotpads.com/59-fayette-st-watertown-ma-02472-skgb7y/pad,1,1,"well kept and generously sized top floor unit 1 bedroom in a 4 brick 4 family. hardwood floors and newer replacement windows throughout. large living room with wall unit ac.....large bedroom with good sized closet....newer bathroom....kitchen with disposal, dishwasher & electric stove...dining area with ceramic tile flooring. freshly painted coin-op laundry in basement....one car off street parking....$1800 for 1 person/$1850 for 2 people walk to watertown square & mt auburn st....fantastic location on fayette street. no pets............no smoking..........one year lease required. 1/2 months broker fee.....available september 1",yes
https://www.hotpads.com/605-main-st-watertown-ma-02472-1j58ems/b/pad,1,1,"newly renovated!! all utilities included!! (gas, electric, water/sewer). flexible tenancy at will lease! large garden level 1 bedroom with private entrance & coat closet into an open kitchen/family room. nice sized kitchen open to a large family room which includes 2 closets, recessed lights & a built in entertainment center. other amenities include a renovated bathroom, new carpet throughout, nice sized bedroom and direct access to the coin operated laundry. 1 off street parking space (no 2nd space available) excellent credit, no smoking, no pets. excellent location! easy highway access, close to shops, transportation and much more! move in costs: 1st, last, $300 security deposit, 1 month broker fee.",yes
https://www.hotpads.com/62-70-chiswick-rd-brighton-ma-02135-238bq41/15f/pad,1,1,spacious 1 bedroom apartment in brighton. very close to cleveland circle. available for move in on 9/1/2023. hardwood flooring through out the apartment. big windows for plenty of natural lighting. laundry in the building. heat and hot water included. parking available for rent. only 1/2 months broker fee. call now! tram: b chiswick road (0.06 mi) bus: 86 chestnut hill ave @ commonwealth ave (0.21 mi) bus: 65 washington st @ euston st (0.42 mi) bus: 501 winship st @ union st (0.44 mi) tram: c cleveland circle (0.26 mi) tram: d reservoir (0.34 mi),yes
https://www.hotpads.com/674-massachusetts-ave-boston-ma-02118-spm4du/5a/pad,1,1,"available 9/1. this penthouse apartment is priced right! live in boston's south end and stay in your budget. enjoy a quiet, top floor apartment with lots of sunlight, a nice kitchen and bath and ample space. you're close to lots of great restaurants, cafes and night life. easy walk to b.u. med center for students or employees. rent includes heat and hot water. first, security, and broker fee required. sorry no dogs",yes
https://www.hotpads.com/8-10-garrison-st-boston-ma-02116-2001z47/301/pad,1,1,"gorgeous! beyond stunning! furnished and renovated, 3rd floor heated 1 bedroom steps to prudential center/copley mall. newer kitchen. lots of character, detail and good natural light. elevator, bike storage and laundry in building. cannot beat this location. available sept 1, 2023! first security and fee required (3 months rent) references required. please fill in detailed info on zillow inquiry form. 1 person max occupancy unless approved. there is a walk through video available that shows newer couch that is in unit. bed, air conditioner, dresser, couch, table/ chairs, coffee table and tv stand provide. tenant to provide tv, silverware, linens. no access in person before august 5th, it is best to apply online.",yes
https://www.hotpads.com/88-broadway-chelsea-ma-02150-skfy44/5/pad,1,1,"this hidden gem of a neighborhood will make you feel like you're in beacon hill...but for chelsea prices! located just steps to award-winning ciao! pizza and easy access to boston via public transit and highways, this 1 bed available for september 1 checks all the boxes: - eat-in kitchen w/ dishwasher and new tile backsplash - updated full bathroom - off-street parking available for rent ($100/mo extra) - laundry in-building (recently upgraded facilities!) - 1 pet allowed (subject to owner approval) - high ceilings - extra closet space - ac included - cost of hot water included in rent, tenant pays for heat, electric, and cable broker is very familiar with the neighborhood, and happy to chat about it! don't hesitate to reach out with any questions, or to schedule a showing. please note: - 1 month broker fee applies - applicant must be qualified based on income, credit, and references - max 2 occupancy",yes
https://www.hotpads.com/931-massachusetts-ave-cambridge-ma-02139-skf49n/405/pad,1,1.5,"available now or 9/1/23. fabulous one bedroom apartment with southern exposure in a wonderful upscale building near harvard and central square. features wooden floors in the living room, a fully equipped kitchen, ensuite marble bath, in-unit laundry, central ac and secured storage space. 24-hour concierge and 1 garage parking space. amazing and convenient location with a high walk score of 94 and bike score of 98! close to harvard, mit, charles river, red line, restaurants, shops and parks. 1 month broker fee due from tenant",yes
https://www.hotpads.com/95-adams-st-waltham-ma-02453-skm9hp/5/pad,1,1,"spacious first-floor 1 bedroom 1 bathroom apartment features an updated kitchen with newer cabinets and range. other updates include new thermal pane windows and refinished hardwood floors throughout. the apartment also boasts an improved bathroom with updated fixtures, a medicine cabinet, and lighting. high-efficiency mini-split units provide heating and cooling. shared laundry in the basement. tenants pay for electricity and cooking gas. hot water is included. off-street parking may be available for $75/month. conveniently located just steps from moody st & waltham center! easy access to shops, restaurants, commuter rail to boston, buses, mass pike, route 128, and i-95. buses, mass pike, route 128, and i-95. no dogs. refundable first month s rent deposit due with application. remaining deposits of last month s rent and full month security deposit due within 3 business days if approved. a one month broker fee also applies, but that due date is flexible. thank you! dan",yes
https://www.hotpads.com/boston-ma-02116-skeqe7/pad,1,1,"gorgeous 1.5 bedroom 1 bath penthouse on marlborough st. in back bay with beautiful city views. this condo is drenched in sun light. featuring an open concept, skylights, loft space, abundant closet space, in-unit laundry, central a/c, and more. there is an approximately 340 sq. ft. front facing deck overlooking the city! move in costs are first month's rent, last month's rent, and a one month broker fee. heat and hot water included. virtual tour available.",yes
https://www.hotpads.com/boston-ma-02127-spm5af/1/pad,1,1,"unparalleled views of the water on one side and city on the other, this community is truly one of a kind. steps to the beach and waterfront as well as a quick walk to castle island, this location offers peaceful respite from the hustle and bustle of the city. walk two blocks in the other direction and you find yourself amongst some of the best restaurants and bars in boston. *1 month broker fee*, **all showings require 24 hour notice**",yes
https://www.hotpads.com/east-boston-ma-02128-up1jf8/3/pad,1,1,"spacious third floor one-bedroom apartment with new floors and a fresh coat of paint! located in the central square neighborhood of east boston. 5 minute walk to maverick t stop. in close proximity to shaw's supermarket, restaurants, and other shops. only a few blocks from the airport. - includes heat and hot water! - 12-month lease - due at lease signing: first month, last month & security deposit, 1/2 month broker fee - cats and small dogs are allowed per owner approval (breed restrictions apply), $50 per month additional rent for cats, $100 per month for dogs",yes
https://www.hotpads.com/171-south-st-boston-ma-02130-skg49c/5a/pad,1,1,"available september 1 or earlier- this lovely and very clean jp 1 bedroom is in a great location on south st steps from monument sq and all the amenities of centre st. this apartment features hardwood floors throughout, very spacious living room and bedroom, and tons of kitchen cabinet storage. built in ac to keep you cool in the summer, and heat and hot water included in the rent to keep you warm in the winter. laundry on the ground floor of the building and parking available for rent. this location also offers excellent public transit options with the 39 bus at your front door and the orange line @ forest hills only a short walk. to schedule a time to view this apartment or others of a similar nature call/text/email rob.cheers! first, security, broker fee due at lease signing. no pets",yes
https://www.hotpads.com/72-lubec-st-east-boston-ma-02128-skfyph/9/pad,1,1,"awesome opportunity to live in this sunny and spacious east boston one bedroom that checks off all the boxes. ideal location of east boston! walking distance to the t for easy access downtown, this large condo that was once a school has it all! tall ceilings and large windows allow tons of sunlight to splash into your massive living room off of a modern kitchen and large bedroom. laundry in unit, central air complete this 680 square foot one bedroom. ideal location for anyone needing an easy commute to downtown first month, last month, brokerage fee and $200 move in fee with lease signing. strong credit and references. one off street parking spot included, another additional spot available for rent. first month, security deposit and broker fee due at lease signing.",yes
https://www.hotpads.com/17-eastburn-st-boston-ma-02135-1j4tjjw/side/pad,1,1,"modest updated micro-studio for rent in the heart of brighton center. all utilities and wifi included. microwave and mini fridge only . may come furnished or unfurnished. laundromat around the corner- none in building. first, last, security and broker fee due before move in.",yes
https://www.hotpads.com/932-massachusetts-ave-arlington-ma-02476-skfkht/b/pad,1,1,"$2500 932 massachusetts avenue - unit b - arlington, ma 02476 garden level 1 bedroom, 1 full bathroom, open concept kitchen and living room 1 parking space off-street included in rent square feet: approximately 675 (estimated) below grade in-unit air conditioning (mini split system) dog and cat friendly with owner's permission (no bite breeds) date available: september 1 or anytime in august 12 month lease (no short term) up front costs: 3 months rent up front total: first month rent, security deposit (1 month rent), broker fee (1 month rent) rent fee includes: heat, hot water, water, sewerage disposal, refuse removal, snow removal, grounds maintenance, extra storage, laundry facilities, 1 parking space off street tenant pays: electric and wifi only! brand new gut renovation unit - brand new ss appliances - charming and spacious 1 bed unit on massachusetts ave in arlington, available for rent sep 1 or aug 1 / aug 15. rent includes everything except electric and wifi: includes heat, hot water, water/sewer, extra storage, and 1 parking space. brand-new garden-level gut renovation with luxury vinyl floors, stainless steel appliances and quartz countertops. brand new air conditioning in-unit (mini split) as well as ss refrigerator/freezer, microwave, dishwasher, garbage disposal, and recessed led lights. dog & cat friendly (no bite breeds) with owner's permission, shared laundry facilities, and private parking with private separate entrance in rear of unit. short walk to 77 bus (mbta), shops, cafes, and restaurants in arlington center, cambridge, belmont, and lexington. enjoy nearby parks and minuteman bike trail. schedule a showing and live in comfort and convenience on massachusetts ave! option for 2nd parking space for $200/mo. no smoking disclosures: pics of a similar unit with similar finishes - actual unit almost finished appliances: range, dishwasher, disposal, microwave, refrigerator, freezer, garbage disposal exterior features: professional landscaping & shared common green space lead paint: unknown common laundry available exclusive listing of brendan nixon (coldwell banker realty charlestown waypoint realty group) # 73139988 - minimum requirements: income must be 3x the monthly rent and all applicants must have good credit!",yes
https://www.hotpads.com/90-saint-botolph-st-boston-ma-02116-skemen/1a/pad,1,1,"1 bedroom. 1 bathroom. broker fee: tenant pays equal to 1 month's rent. utilities: tenant pays. laundry: in building. parking: street parking. level: 1st floor. availability: september 1, 2023",yes
https://www.hotpads.com/boston-ma-02129-1j4rnc8/2b/pad,1,1,"1 bedroom. 1 bathroom. broker fee: tenant pays utilities: tenant pays. laundry: in building. parking: street parking. level: 3rd floor. availability: september 1, 2023. experience the best of charlestown living at 267 main st., #3b. this modern and cozy rental apartment offers a well-lit open floor plan, nice kitchen with top-of-the-line appliances, two comfortable bedrooms with ample closet space, and a tastefully designed bathroom. located in a vibrant neighborhood, you'll have easy access to charming shops, trendy restaurants, parks, and waterfront activities. with convenient amenities like on-site laundry facilities, this apartment is perfect for anyone seeking a comfortable and convenient lifestyle in a historically rich area. don't miss out on the opportunity to call 267 main st., #3b, your new home.",yes
https://www.hotpads.com/161-endicott-st-boston-ma-02113-1j4n4s8/11r/pad,1,1,"1.5 bedroom. 1 bathroom. broker fee: tenant pays equal to 1 month's rent. utilities: tenant pays. laundry: in building. parking: street parking. level: 1st floor. availability: september 1, 2023",yes
https://www.hotpads.com/10-grimes-st-boston-ma-02127-1j4r0b5/1/pad,1,1,"address: 1 grimes st., #1, boston, ma 02127 available 6/1/2023!! half broker fee paid for by the owner!! only first month's rent and security deposit due upfront before move-in!! great location, and fantastic layout. won't last... reach out for a tour!! (video tour available as well) if this isn't exactly what you're looking for, reach out anyways!! i've got access to hundreds of other available spaces in and around the boston/somerville/cambridge areas with the same move-in date!! i look forward to hearing from you soon...",yes
